2025-12-05 16:56:31,757 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:166] - INFO: 
Model training started for property: Tg
2025-12-05 16:56:31,758 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:78] - INFO: 
+------------+--------------+
| Parameter  | Value        |
+------------+--------------+
| cuda       | 3            |
+------------+--------------+
| datadir    | data         |
+------------+--------------+
| epoch      | 1000         |
+------------+--------------+
| seed       | [42]         |
+------------+--------------+
| channels   | 64           |
+------------+--------------+
| pretrain   | 0            |
+------------+--------------+
| batch_size | 32           |
+------------+--------------+
| net_lr     | 0.001        |
+------------+--------------+
2025-12-05 16:56:31,758 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:171] - INFO: --- Starting training for Tg with seed 42 ---
2025-12-05 16:56:55,137 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [307/1000] Train_MSE: 3561.494150 Val_MSE: 6168.238293 | Loss: 3329.883276
2025-12-05 16:56:55,212 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [308/1000] Train_MSE: 3438.374774 Val_MSE: 6071.483528 | Loss: 3463.100757
2025-12-05 16:56:55,288 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [309/1000] Train_MSE: 3620.862655 Val_MSE: 6169.255658 | Loss: 3406.866565
2025-12-05 16:56:55,371 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [310/1000] Train_MSE: 3924.145162 Val_MSE: 6401.636598 | Loss: 3809.789136
2025-12-05 16:56:55,453 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [311/1000] Train_MSE: 3263.705421 Val_MSE: 5829.559350 | Loss: 3864.382690
2025-12-05 16:56:55,529 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [312/1000] Train_MSE: 3316.725469 Val_MSE: 5842.750929 | Loss: 4297.922949
2025-12-05 16:56:55,602 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [313/1000] Train_MSE: 3821.116046 Val_MSE: 6338.069694 | Loss: 3562.821484
2025-12-05 16:56:55,674 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [314/1000] Train_MSE: 4866.741081 Val_MSE: 7233.489587 | Loss: 3512.433777
2025-12-05 16:56:55,749 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [315/1000] Train_MSE: 3138.827185 Val_MSE: 5694.562512 | Loss: 3537.767969
2025-12-05 16:56:55,823 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [316/1000] Train_MSE: 3196.268006 Val_MSE: 5614.448743 | Loss: 3613.801538
2025-12-05 16:56:55,896 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [317/1000] Train_MSE: 4390.376777 Val_MSE: 6844.657804 | Loss: 3435.733105
2025-12-05 16:56:55,972 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [318/1000] Train_MSE: 3197.945921 Val_MSE: 5644.327691 | Loss: 3307.489929
2025-12-05 16:56:56,049 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [319/1000] Train_MSE: 3749.404460 Val_MSE: 6205.375189 | Loss: 3767.139014
2025-12-05 16:56:56,119 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [320/1000] Train_MSE: 3388.099203 Val_MSE: 5708.498806 | Loss: 3728.542358
2025-12-05 16:56:56,190 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [321/1000] Train_MSE: 3484.785755 Val_MSE: 5918.161222 | Loss: 3599.853882
2025-12-05 16:56:56,265 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [322/1000] Train_MSE: 3110.993779 Val_MSE: 5538.298949 | Loss: 3582.738721
2025-12-05 16:56:56,336 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [323/1000] Train_MSE: 3183.233908 Val_MSE: 5482.157766 | Loss: 3920.763403
2025-12-05 16:56:56,339 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:236] - INFO: Best model saved at epoch 323 with val_mse 5482.157766
2025-12-05 16:56:56,411 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [324/1000] Train_MSE: 3332.113752 Val_MSE: 5664.987857 | Loss: 3605.115149
2025-12-05 16:56:56,489 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [325/1000] Train_MSE: 3636.673304 Val_MSE: 6051.127497 | Loss: 3674.330493
2025-12-05 16:56:56,567 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [326/1000] Train_MSE: 3238.715820 Val_MSE: 5686.150192 | Loss: 3676.754272
2025-12-05 16:56:56,670 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [327/1000] Train_MSE: 3389.290906 Val_MSE: 5735.455871 | Loss: 3579.384619
2025-12-05 16:56:56,763 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [328/1000] Train_MSE: 3120.297461 Val_MSE: 5532.420161 | Loss: 3504.877820
2025-12-05 16:56:56,840 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [329/1000] Train_MSE: 3191.365115 Val_MSE: 5759.441266 | Loss: 3158.405627
2025-12-05 16:56:56,916 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [330/1000] Train_MSE: 3982.678336 Val_MSE: 6443.329454 | Loss: 3388.343726
2025-12-05 16:56:56,991 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [331/1000] Train_MSE: 3129.958121 Val_MSE: 5731.601185 | Loss: 3348.634277
2025-12-05 16:56:57,062 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [332/1000] Train_MSE: 3255.121293 Val_MSE: 5829.093429 | Loss: 3284.717383
2025-12-05 16:56:57,136 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [333/1000] Train_MSE: 3658.266468 Val_MSE: 6111.845838 | Loss: 3464.468213
2025-12-05 16:56:57,211 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [334/1000] Train_MSE: 3125.568404 Val_MSE: 5554.804685 | Loss: 3439.898535
2025-12-05 16:56:57,286 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [335/1000] Train_MSE: 3094.842187 Val_MSE: 5714.405518 | Loss: 3465.351343
2025-12-05 16:56:57,372 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [336/1000] Train_MSE: 3081.071830 Val_MSE: 5676.334917 | Loss: 3783.793652
2025-12-05 16:56:57,456 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [337/1000] Train_MSE: 3186.102670 Val_MSE: 5732.429865 | Loss: 3403.174963
2025-12-05 16:56:57,537 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [338/1000] Train_MSE: 3293.657865 Val_MSE: 5796.538971 | Loss: 3506.226550
2025-12-05 16:56:57,613 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [339/1000] Train_MSE: 3308.144954 Val_MSE: 5745.015949 | Loss: 3244.127734
2025-12-05 16:56:57,692 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [340/1000] Train_MSE: 3112.427008 Val_MSE: 5711.896811 | Loss: 3561.911133
2025-12-05 16:56:57,781 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [341/1000] Train_MSE: 3257.221600 Val_MSE: 5935.711914 | Loss: 3308.643140
2025-12-05 16:56:57,864 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [342/1000] Train_MSE: 3165.119221 Val_MSE: 5831.065002 | Loss: 3420.760107
2025-12-05 16:56:57,940 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [343/1000] Train_MSE: 3060.747188 Val_MSE: 5588.863559 | Loss: 3351.440137
2025-12-05 16:56:58,011 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [344/1000] Train_MSE: 3159.029737 Val_MSE: 5525.447945 | Loss: 3236.028845
2025-12-05 16:56:58,086 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [345/1000] Train_MSE: 3058.339845 Val_MSE: 5535.035915 | Loss: 3214.386633
2025-12-05 16:56:58,166 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [346/1000] Train_MSE: 3043.886299 Val_MSE: 5597.919610 | Loss: 3264.969824
2025-12-05 16:56:58,253 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [347/1000] Train_MSE: 3554.077424 Val_MSE: 6228.037907 | Loss: 3593.297119
2025-12-05 16:56:58,327 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [348/1000] Train_MSE: 3130.254787 Val_MSE: 5855.722463 | Loss: 3632.905750
2025-12-05 16:56:58,396 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [349/1000] Train_MSE: 3327.852145 Val_MSE: 5767.092775 | Loss: 3682.710669
2025-12-05 16:56:58,473 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [350/1000] Train_MSE: 3083.270433 Val_MSE: 5461.246981 | Loss: 3590.316492
2025-12-05 16:56:58,476 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:236] - INFO: Best model saved at epoch 350 with val_mse 5461.246981
2025-12-05 16:56:58,550 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [351/1000] Train_MSE: 3112.606857 Val_MSE: 5499.624971 | Loss: 3663.568457
2025-12-05 16:56:58,626 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [352/1000] Train_MSE: 3256.382489 Val_MSE: 5671.917016 | Loss: 3261.399341
2025-12-05 16:56:58,700 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [353/1000] Train_MSE: 3127.076127 Val_MSE: 5562.764774 | Loss: 3388.700513
2025-12-05 16:56:58,776 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [354/1000] Train_MSE: 3374.029851 Val_MSE: 5905.388555 | Loss: 3653.628271
2025-12-05 16:56:58,852 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [355/1000] Train_MSE: 3055.380864 Val_MSE: 5556.516812 | Loss: 3254.454663
2025-12-05 16:56:58,924 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [356/1000] Train_MSE: 3218.963702 Val_MSE: 5718.723483 | Loss: 3489.622266
2025-12-05 16:56:59,002 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [357/1000] Train_MSE: 3666.208460 Val_MSE: 6106.896518 | Loss: 3461.529761
2025-12-05 16:56:59,076 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [358/1000] Train_MSE: 3243.645870 Val_MSE: 5836.749440 | Loss: 3571.226843
2025-12-05 16:56:59,152 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [359/1000] Train_MSE: 3321.011962 Val_MSE: 5894.619798 | Loss: 3448.984912
2025-12-05 16:56:59,228 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [360/1000] Train_MSE: 3512.917567 Val_MSE: 5967.631754 | Loss: 3592.065479
2025-12-05 16:56:59,306 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [361/1000] Train_MSE: 3191.495879 Val_MSE: 5417.025640 | Loss: 3468.754089
2025-12-05 16:56:59,308 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:236] - INFO: Best model saved at epoch 361 with val_mse 5417.025640
2025-12-05 16:56:59,388 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [362/1000] Train_MSE: 3193.768750 Val_MSE: 5680.433496 | Loss: 3277.007300
2025-12-05 16:56:59,469 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [363/1000] Train_MSE: 3686.516169 Val_MSE: 6232.911083 | Loss: 3531.959766
2025-12-05 16:56:59,555 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [364/1000] Train_MSE: 3055.231342 Val_MSE: 5609.718516 | Loss: 3395.468359
2025-12-05 16:56:59,632 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [365/1000] Train_MSE: 3085.164090 Val_MSE: 5500.193193 | Loss: 3443.816821
2025-12-05 16:56:59,709 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [366/1000] Train_MSE: 3042.150064 Val_MSE: 5687.369641 | Loss: 3229.302637
2025-12-05 16:56:59,791 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [367/1000] Train_MSE: 3148.981578 Val_MSE: 5901.116356 | Loss: 3457.597046
2025-12-05 16:56:59,865 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [368/1000] Train_MSE: 3635.579021 Val_MSE: 6291.531458 | Loss: 3147.515540
2025-12-05 16:56:59,936 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [369/1000] Train_MSE: 3082.582641 Val_MSE: 5595.496091 | Loss: 3275.286816
2025-12-05 16:57:00,008 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [370/1000] Train_MSE: 3134.328953 Val_MSE: 5680.018243 | Loss: 3215.475940
2025-12-05 16:57:00,086 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [371/1000] Train_MSE: 3152.927900 Val_MSE: 5745.586808 | Loss: 3116.839917
2025-12-05 16:57:00,160 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [372/1000] Train_MSE: 3464.497746 Val_MSE: 6070.918438 | Loss: 3315.536890
2025-12-05 16:57:00,237 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [373/1000] Train_MSE: 3032.436386 Val_MSE: 5753.958540 | Loss: 3370.478979
2025-12-05 16:57:00,312 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [374/1000] Train_MSE: 3296.872137 Val_MSE: 5934.567372 | Loss: 3830.469800
2025-12-05 16:57:00,391 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [375/1000] Train_MSE: 3070.710811 Val_MSE: 5658.296276 | Loss: 3709.833496
2025-12-05 16:57:00,466 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [376/1000] Train_MSE: 3224.429553 Val_MSE: 5831.217804 | Loss: 3402.616235
2025-12-05 16:57:00,548 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [377/1000] Train_MSE: 3105.314450 Val_MSE: 5504.330334 | Loss: 3514.160669
2025-12-05 16:57:00,628 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [378/1000] Train_MSE: 3010.433762 Val_MSE: 5545.841388 | Loss: 3272.141113
2025-12-05 16:57:00,703 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [379/1000] Train_MSE: 3053.316565 Val_MSE: 5750.705644 | Loss: 3477.898877
2025-12-05 16:57:00,787 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [380/1000] Train_MSE: 3358.454252 Val_MSE: 5990.264235 | Loss: 3258.635913
2025-12-05 16:57:00,867 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [381/1000] Train_MSE: 3097.563970 Val_MSE: 5605.846191 | Loss: 3391.273877
2025-12-05 16:57:00,943 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [382/1000] Train_MSE: 3027.422829 Val_MSE: 5471.257675 | Loss: 3470.939514
2025-12-05 16:57:01,021 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [383/1000] Train_MSE: 3201.674492 Val_MSE: 5765.563206 | Loss: 3234.218091
2025-12-05 16:57:01,095 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [384/1000] Train_MSE: 3207.869467 Val_MSE: 5843.602679 | Loss: 3438.272888
2025-12-05 16:57:01,170 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [385/1000] Train_MSE: 3719.656701 Val_MSE: 6315.442286 | Loss: 3521.976819
2025-12-05 16:57:01,247 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [386/1000] Train_MSE: 3031.071299 Val_MSE: 5648.823759 | Loss: 3431.070178
2025-12-05 16:57:01,323 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [387/1000] Train_MSE: 3280.554819 Val_MSE: 5822.578724 | Loss: 3275.963110
2025-12-05 16:57:01,398 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [388/1000] Train_MSE: 3028.219925 Val_MSE: 5590.292792 | Loss: 3081.016101
2025-12-05 16:57:01,475 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [389/1000] Train_MSE: 3058.712030 Val_MSE: 5605.103581 | Loss: 3598.599731
2025-12-05 16:57:01,553 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [390/1000] Train_MSE: 3044.994231 Val_MSE: 5525.350924 | Loss: 3765.283545
2025-12-05 16:57:01,633 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [391/1000] Train_MSE: 3154.031085 Val_MSE: 5701.560589 | Loss: 3279.746460
2025-12-05 16:57:01,711 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [392/1000] Train_MSE: 3137.983826 Val_MSE: 5760.164923 | Loss: 3250.746704
2025-12-05 16:57:01,782 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [393/1000] Train_MSE: 3111.957179 Val_MSE: 5870.353518 | Loss: 3360.439673
2025-12-05 16:57:01,861 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [394/1000] Train_MSE: 3072.011881 Val_MSE: 5668.178339 | Loss: 3199.175586
2025-12-05 16:57:01,939 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [395/1000] Train_MSE: 3036.498444 Val_MSE: 5560.875314 | Loss: 3292.251001
2025-12-05 16:57:02,020 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [396/1000] Train_MSE: 3034.112004 Val_MSE: 5608.677991 | Loss: 3572.827197
2025-12-05 16:57:02,094 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [397/1000] Train_MSE: 3418.173822 Val_MSE: 5973.857983 | Loss: 3511.885156
2025-12-05 16:57:02,166 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [398/1000] Train_MSE: 3073.835202 Val_MSE: 5644.604775 | Loss: 3283.516626
2025-12-05 16:57:02,235 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [399/1000] Train_MSE: 3286.196207 Val_MSE: 5888.432494 | Loss: 3458.800903
2025-12-05 16:57:02,311 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [400/1000] Train_MSE: 3003.103561 Val_MSE: 5659.961421 | Loss: 3477.491870
2025-12-05 16:57:02,386 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [401/1000] Train_MSE: 3614.592197 Val_MSE: 6168.116451 | Loss: 3567.552222
2025-12-05 16:57:02,461 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [402/1000] Train_MSE: 3100.960143 Val_MSE: 5632.557559 | Loss: 3450.803174
2025-12-05 16:57:02,545 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [403/1000] Train_MSE: 3184.334400 Val_MSE: 5692.068498 | Loss: 3276.676392
2025-12-05 16:57:02,623 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [404/1000] Train_MSE: 3105.361418 Val_MSE: 5680.180222 | Loss: 3686.519824
2025-12-05 16:57:02,701 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [405/1000] Train_MSE: 3153.110335 Val_MSE: 5491.482560 | Loss: 3655.887634
2025-12-05 16:57:02,772 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [406/1000] Train_MSE: 3306.693598 Val_MSE: 5726.958327 | Loss: 3181.538733
2025-12-05 16:57:02,845 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [407/1000] Train_MSE: 3086.947968 Val_MSE: 5602.181464 | Loss: 3270.342200
2025-12-05 16:57:02,916 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [408/1000] Train_MSE: 3135.831757 Val_MSE: 5796.121403 | Loss: 3456.405786
2025-12-05 16:57:02,989 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [409/1000] Train_MSE: 3257.961281 Val_MSE: 5976.396576 | Loss: 3389.811865
2025-12-05 16:57:03,068 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [410/1000] Train_MSE: 3009.337811 Val_MSE: 5730.825459 | Loss: 3774.834668
2025-12-05 16:57:03,148 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [411/1000] Train_MSE: 3339.995314 Val_MSE: 5823.108716 | Loss: 3594.342664
2025-12-05 16:57:03,219 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [412/1000] Train_MSE: 4332.249854 Val_MSE: 6691.502671 | Loss: 3633.045337
2025-12-05 16:57:03,290 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [413/1000] Train_MSE: 3004.217395 Val_MSE: 5597.653835 | Loss: 3446.133655
2025-12-05 16:57:03,368 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [414/1000] Train_MSE: 3305.948387 Val_MSE: 5984.797128 | Loss: 3826.989270
2025-12-05 16:57:03,453 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [415/1000] Train_MSE: 3016.596451 Val_MSE: 5657.151877 | Loss: 3236.603955
2025-12-05 16:57:03,530 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [416/1000] Train_MSE: 3184.019743 Val_MSE: 5728.863362 | Loss: 3237.670288
2025-12-05 16:57:03,604 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [417/1000] Train_MSE: 3056.866336 Val_MSE: 5698.769993 | Loss: 3764.640063
2025-12-05 16:57:03,675 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [418/1000] Train_MSE: 3527.948210 Val_MSE: 6231.093286 | Loss: 3333.062842
2025-12-05 16:57:03,752 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [419/1000] Train_MSE: 3144.832771 Val_MSE: 5859.454529 | Loss: 3269.354810
